唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
TourismServiceSite_A15010000H_000137,TourismServiceSite,Zh_tw,冬山河親水公園遊客中心,,(03)9502097,,宜蘭縣,五結鄉,親河路二段2號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000140,TourismServiceSite,Zh_tw,石岡旅客服務中心,,(04)25724511,,臺中市,石岡區,石城街1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000141,TourismServiceSite,Zh_tw,大安濱海遊客中心,,(04)26868513,,臺中市,大安區,北汕路86巷1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000142,TourismServiceSite,Zh_tw,大甲鐵砧山遊客中心,,(04)26874543,,臺中市,大甲區,成功路221號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000143,TourismServiceSite,Zh_tw,彰化縣旅遊服務中心,,(04)7787753,,彰化縣,鹿港鎮,復興路506號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000144,TourismServiceSite,Zh_tw,鹿港鎮南區遊客中心,,(04)7761739,,彰化縣,鹿港鎮,青雲路2號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000146,TourismServiceSite,Zh_tw,鹿谷鄉遊客中心,,(049)2755623,,南投縣,鹿谷鄉,中正路一段128號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000147,TourismServiceSite,Zh_tw,北港遊客中心,,(05)7837427,,雲林縣,北港鎮,仁和路11號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000148,TourismServiceSite,Zh_tw,新港遊客中心,,(05)3742111,,嘉義縣,新港鄉,中山路156號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000149,TourismServiceSite,Zh_tw,朴子遊客中心,,(05)3701630,,嘉義縣,朴子市,文明路10號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000151,TourismServiceSite,Zh_tw,德元埤旅遊服務中心,,(06)6231896,,臺南市,柳營區,神農里新厝100號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000152,TourismServiceSite,Zh_tw,無米樂旅遊服務中心,,(06)6622725,,臺南市,後壁區,菁寮75號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000153,TourismServiceSite,Zh_tw,安平旅遊服務中心(整修中),,(06)2281382,,臺南市,安平區,安平路790號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000155,TourismServiceSite,Zh_tw,澎湖海洋地質公園中心,,(06)9269737,,澎湖縣,馬公市,新明路71號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000156,TourismServiceSite,Zh_tw,馬祖旅遊服務中心,,(0836)25125,,連江縣,南竿鄉,福沃村135號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000157,TourismServiceSite,Zh_tw,觀光署旅遊服務中心,,(02)27173737,,臺北市,松山區,敦化北路240號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000159,TourismServiceSite,Zh_tw,桃園國際機場旅客服務中心-第二航廈,,(03)3983341,,桃園市,大園區,航站南路9號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000160,TourismServiceSite,Zh_tw,桃園捷運A1台北車站旅遊服務中心,,(02)23313133,,臺北市,中正區,鄭州路8號(A1台北車站B1層走道區),A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000161,TourismServiceSite,Zh_tw,茂林遊客中心,,(07)6801111,,高雄市,茂林區,茂林巷7-7號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000162,TourismServiceSite,Zh_tw,潮州火車站旅遊服務中心,,(08)7894224,,屏東縣,潮州鎮,信義路111號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000163,TourismServiceSite,Zh_tw,捷運新北投站旅遊服務中心,,(02)28912972,,臺北市,北投區,大業路700號(捷運新北投站出口處),A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000164,TourismServiceSite,Zh_tw,西門町遊客中心,,(02)23885255,,臺北市,萬華區,漢中街45號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000165,TourismServiceSite,Zh_tw,中角灣遊客中心,,(02)24082319,,新北市,金山區,海興路180-3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000166,TourismServiceSite,Zh_tw,七股遊客中心,,(06)7801751,,臺南市,七股區,鹽埕里102-8號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000167,TourismServiceSite,Zh_tw,官田遊客中心,,(06)6900399,,臺南市,官田區,官田里福田路99號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000168,TourismServiceSite,Zh_tw,原合同廳舍旅遊服務中心,,(06)2219527,,臺南市,中西區,中正路2號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000169,TourismServiceSite,Zh_tw,左鎮化石園區旅遊服務中心,,(06)5732629,,臺南市,左鎮區,榮和里61-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000171,TourismServiceSite,Zh_tw,有記名茶,「溫柔的炭火，烘出傳香百年的故事，成就實在也時尚的茶行！」台北大稻埕&mdash;台灣茶揚名世界的起點：有記名茶堅持在這兒百餘年了，選製精焙台灣各區名茶，以貨真價實的傳統理念，實實在在的作風，享譽海內外歲月！有記茶行位於大稻埕幾個重點商圈附近，加上英語溝通與在地的人情味，成為第一批借問站店家。走進中式大門，店家會奉上一杯濃郁的茶香，這裡不僅可以獲得需要的旅遊資訊，還會得到奉茶及參觀小型工廠的有趣體驗。在小型工廠深處，一條橫木深鎖的木門身後，保存著傳統炭火烘培茶葉的培籠，至今仍然持續運作。茶葉外銷為台灣歷史的一部分，有記名茶會持續以台灣茶葉文化作為國際交流，讓台灣特殊的社會背景和知識能夠向海外發揚。週邊推薦【迪化街】漫步在迪化街，仿巴洛克與現代主義風格的建築林立，美觀而典雅。著名的年貨大街，販賣著各種傳統口味的零嘴與南北貨。讓我們一同漫遊老台北，從街道上的建築，從商店門面中，見證臺灣對外貿易的發展與歷史背景。,(02)25559164,,臺北市,大同區,重慶北路二段64巷26號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000172,TourismServiceSite,Zh_tw,基隆市原住民文化會館,地下一樓為教學教室與庫房；一樓為活動中心，有一小型舞臺與多媒體播放系統；二樓為藝文、原住民生活文物策展區；三、四樓為原住民文物陳列室，陳列各式原住民族文物達二百餘件；五樓係景觀餐廳，提供餐飲服務。本會館內外皆提供免費參觀，竭誠歡迎遊客蒞館指教！,(02)24620810,,基隆市,中正區,正濱路116巷75號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000173,TourismServiceSite,Zh_tw,十三行博物館,十三行博物館設立宗旨是保存十三行文化，推廣考古教育，為北臺灣唯一以考古為主題的博物館。常設展為十三行遺址出土的各項重要文物，其中鎮館之寶的珍貴古物「人面陶罐」在臺灣獨一無二。西元1989年因為搶救十三行遺址而興建，民國92年（西元2003年4月24日）開館營運。以十三行博物館為核心，博物館週邊區域內豐富多樣的遺址古蹟、自然保留區、水岸景觀、歷史民俗、產業文化及公共設施等資源，串聯成為淡水河八里左岸文化生態園區。除了博物館的建築設計和戶外空間外，博物館的櫃台服務人員專業的服務態度，常讓外國人士驚豔，例如：將對外交通時刻表做成單張讓民眾方便攜帶與記憶，將手機充電設備做成櫥窗樣式，讓民眾手機可以安心充電。八里十三行博物館引人入勝的建築設計，將先民渡海與考古的意象巧妙融入其中，讓行腳至此的人彷彿穿越歷史的隧道進入史前時代。製陶技術、墓葬儀式、交易買賣&hellip;，當時十三行人的各式生活樣態近在眼前。鐵器的使用則見證了時代的演進，此時文化創造進入嶄新的里程碑。如果很好奇八里千年前居民的生活風貌，這裡絕對蘊藏豐富的知識，讓在此佇足的旅者開闊文化的眼界。,(02)26191313,,新北市,八里區,博物館路200號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000175,TourismServiceSite,Zh_tw,全家便利商店-田中金斗店,全家便利商店開發的新商品、提供的新服務，讓你在日常生活中的每一天感到驚喜。因此在全家便利商店，你不但可以輕鬆發掘新體驗，更能夠盡情享受新樂趣，為你帶來富有新意的生活品味，展現精彩的自我風格。,(04)8748349,,彰化縣,田中鎮,斗中路一段232號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000176,TourismServiceSite,Zh_tw,全家便利商店-名間金交流店,全家名間金交流店擁有完整Familymart Collection的商品線，可在這挑選到更精緻的全家自有品牌。本店提供WIFI無限上網、20分鐘的充電服務、免費飲水、自行車充氣站等多項機能性服務，並提供廣大的停車空間，完善的休息桌椅。,(049)2731964,,南投縣,名間鄉,彰南路243號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000177,TourismServiceSite,Zh_tw,大同醬油黑金釀造館,大同醬油於民國100年（西元2011年）設立大同醬油黑金釀造館，是一間結合休閒、文化以及現場作業的百年醬油廠，並在同年榮獲經濟部頒發優良觀光工廠以及台灣十大百年老店之殊榮，讓傳統的醬油產業不僅在台灣發光發亮，更在國際市場上拿到了ISO、HACCP、德國IF設計大賞與比利時風味評鑑獎。,(05)5573636,,雲林縣,斗六市,斗工二路39號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000178,TourismServiceSite,Zh_tw,余順豐花生觀光工廠,余順豐花生觀光工廠將豐富務農經驗與成長背景，致力於推廣安心花生，悉心照料每一道環節，以確保每粒花生的品質。打造健康安全為使命。更榮獲民國99年（西元2010年）嘉義縣特色伴手禮、民國100年（西元2011年）獲選農業部菁創獎，都是余順豐的品質保證。,(05)3660605,,嘉義縣,東石鄉,蔦松村湖底路20-28號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000179,TourismServiceSite,Zh_tw,鳳凰旅行社嘉義分公司,創建於民國46年（西元1957年），不但是國內老字號的優質旅行社，也是全台灣首家上市旅行社。為了提供更貼心的在地服務，特於嘉義設立分公司，營業項目包括接受客戶委託代辦國、內外團體旅遊、個人旅遊、機票、訂房及證照代辦，及外國旅客（含陸客來台）來台觀光。,(05)2323557,,嘉義市,西區,友愛路1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000180,TourismServiceSite,Zh_tw,國光商行嘉義市轉運中心,嘉義市轉運中心是市政府OT案委託國光商行公司經營管理，轉運站設有旅客服務中心，服務乘客和各國及各地來往旅客的旅遊資訊詢問，近年來，國外自由行旅客由嘉義車站進出增多，本服務台同仁秉持台灣人的熱情，在地人的熱心精神為旅客服務。,(05)2333273,,嘉義市,西區,中興路1號（嘉義市交通轉運中心）,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000181,TourismServiceSite,Zh_tw,全家便利商店-善化正國店,附近景點包括：善化慶安宮─前身是「文昌祠」，後重新改建擴大規模，改為「慶安宮」。善化成功啤酒廠─專門生產遠近馳名的台灣啤酒，熟、生啤酒都是這裡的暢銷產品。亞蔬世界蔬菜中心─全球最主要從事蔬菜研究發展的國際農業研究機構。  ,(06)5853799,,臺南市,善化區,文昌里中正路160號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000182,TourismServiceSite,Zh_tw,7-11善和門市,本店位於善化巿中心，緊臨夜巿，附近有高中、國小、美食餐廳，門巿前方設有停車場，在鬧區中購物消費很便利，門巿內設有座位區，提供旅途中來往的遊客休息的空間，希望能藉這次的推動計劃，帶動附近商圈的繁榮，並提供遊客旅途中食住遊購行的諮詢服務。,(06)5854317,,臺南市,善化區,大成路319號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000183,TourismServiceSite,Zh_tw,全家便利商店-高雄美明店,全家帶來家的感覺，即使出外旅遊也有家的溫暖，沒有城市的吵雜，多了一些放鬆心情，在休息區享用著Let's Caf&eacute;及全家最美味的鮮食，心情更加愉悅。此外，全家一直求進步，提供安全安心的商品的理念會持續下去，希望能與最親愛的顧客共同成長。,(07)5537553,,高雄市,鼓山區,美明路102號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000184,TourismServiceSite,Zh_tw,味益食品行,東港味益是專業鬆品專賣店，12種專業鬆品口味，招牌人氣商品為海苔芝麻鮪魚鬆、全台首創花殼脆鬆、無添加味精、色素、防腐劑、雜魚，是好品質的基石。喜歡旅遊與分享的東港味益，為遊客打造專屬的導覽桌，將最當季的旅遊資訊提供免費服務。【味益食品行】東港，慢慢走，用問的讓旅行比較深入！「我們卯足全力攻熱情！因為屏東就很熱啊，我就覺得熱情一定要留在屏東。」味益食品的Milk（劉凱芬）第一句就這麼說。味益食品行可以給到東港，不知道怎麼吃喝玩樂的人，提供諮詢服務。「通常客人在外面探頭，我們就會主動問了，哈哈！」Milk還熱情的說：「東港不是只有高檔的黑鮪魚啦，還可以用不同的方式體驗東港的吃喝玩樂，旅行要往在地，更深入的方向走。」推薦大鵬灣景點，慢慢走、慢慢玩，每十分鐘就一個停留的點，讓在地人說故事。,(08)8335930,,屏東縣,東港鎮,新生三路129號（華僑市場對面）,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000185,TourismServiceSite,Zh_tw,伽藍安檢所,伽藍安檢所平日負責漁船安檢及漁事服務等業務，為增進服務品質，另設置多項為民服務設施供遊客使用，如iTaiwan無線網路熱點、多媒體電腦設備、鐵馬驛站服務據點、手機充電服務，並且加入東管處第四層級資訊服務站點，提供遊客便利服務。,(089)280468,,臺東縣,臺東市,富岡街299號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000187,TourismServiceSite,Zh_tw,舞鶴茶園‧公主咖啡,舞鶴公主陳韻庭為了讓舞鶴的老咖啡樹再飄異香，更積極推廣舞鶴老作物─咖啡，招待來自各地的遊客，也成功帶動了農村的轉型與營造。每支茶罐都有一個原住民族的故事，值得珍藏。還可以當成存錢筒，再一次幫助其他需要幫助的人。,(03)8870222,,花蓮縣,瑞穗鄉,舞鶴村中正南路二段336號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000188,TourismServiceSite,Zh_tw,發師傅協和食品行,協和食品行創立於民國65年（西元1976年），負責人王敦發先生有感於發揚馬祖傳統技藝之精神，於北竿塘岐創立協和食品行。近四十年協和食品行始終戰戰兢兢的延續馬祖傳統美食─馬祖酥、芙蓉酥、蘿蔔絲餅、黃金地瓜餃以及婚慶禮餅等傳統美食，深受地方人士喜愛。,(0836)55236,,連江縣,北竿鄉,塘岐村229號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000189,TourismServiceSite,Zh_tw,尊爵天際大飯店,運用跨館的整合行銷、策略管理與資源共享，進行品質升級計劃！尊爵天際大飯店共有250間國際設計品味的客房及套房，結合五星級商務飯店和超越星級評量的最高規格服務理念，滿足精英人士尊貴、健康、閒適唯美的居住格調。,(03)2121001,,桃園市,蘆竹區,南崁路一段108號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000190,TourismServiceSite,Zh_tw,海福商務飯店,您可以在這個擁有多彩多姿的文化小島上欣賞古色古香的民俗風情和波瀾壯烈的戰爭遺跡，或在徐徐的涼風中與天光雲彩供倘佯，盡情享受這一切。海福位於縣府所在市區為商務及娛樂中心，距離機金門尚義機場、水頭碼頭只需要10分鐘，來自各地方的貴賓光臨海福便捷無比。,(082)322538,,金門縣,金城鎮,民權路85號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000191,TourismServiceSite,Zh_tw,夢砌民宿,夢砌民宿位於澎湖本島馬公機場附近，臨近隘門沙灘，是本島僅有的森林海岸休閒沙灘。當您初次探訪夢砌您會愛上他的寧靜與清幽，想體驗澎湖離島不同的假期，來到夢砌有如回到家的感覺，讓您感受到處處貼心與品味。,(06)9213328,,澎湖縣,湖西鄉,隘門村60號之1,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000192,TourismServiceSite,Zh_tw,華山1914文化創意產業園區,華山從西元1914年的一座酒廠開始，醞釀了將近百年的美酒。從私營的「芳釀株式會社酒造場」到日本政府的「專賣局」與國民政府的「公賣局」，民國72年（西元1983年）的造酒歲月留下的不止是醉人的美酒，還有令人驚喜的酒廠老建築，其中三棟建物更被定為台北市市定古蹟。民國88年（西元1999年）後，華山成為提供藝術展覽、音樂表演等文化活動的「藝文特區」，民國96年（西元2007年）後擴大為文創園區，以「華山1914文化創意產業園區」之名營運，平均每年舉辦超過上千場的藝文展演活動，並規畫特色餐廳、創意店舖等空間。獨特的舊建築物翻新及活動展覽，使它成為台北特色景點之一。,(02)23581914,,臺北市,中正區,八德路一段1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000193,TourismServiceSite,Zh_tw,台北地下街,全國最具規模、最長的地下街「台北地下街」位於台北車站北側市民大道正下方，西起塔城街，貫通台北火車站及捷運站商店街，有三捷二鐵（台鐵、高鐵、捷運、捷運松山線及未來機場捷運），並與京站（台北轉運站）連接，全長825公尺，有28個出入口，並有專用停車場，交通四通八達。 全區分輕食、資訊、百貨、服飾四大主題商品區塊，是一處全年無休，不懼氣候變化，冬暖夏涼，適合全家老幼徒步休閒的最佳購物商圈。,(02)25594566,,臺北市,中正區,市民大道一段100號B1,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
